Date	Time	SensorID	Value	ResidentID	TaskID
2008-11-17	08:37:07.200449	D12	CLOSE	1	6
2008-11-17	08:37:07.57849	M17	ON	2	7
2008-11-17	08:37:07.93106	M23	OFF	1	6
2008-11-17	08:37:08.13489	M23	ON	1	6
2008-11-17	08:37:08.53869	M01	ON	1	6
2008-11-17	08:37:09.524159	M07	ON	1	6
2008-11-17	08:37:09.85977	M08	ON	1	6
2008-11-17	08:37:10.42842	M09	ON	1	6
2008-11-17	08:37:10.77903	M23	OFF	1	6
2008-11-17	08:37:11.18892	M07	OFF	1	6
2008-11-17	08:37:11.6774	M14	ON	1	6
2008-11-17	08:37:11.99304	M18	OFF	2	7
2008-11-17	08:37:12.31221	M01	OFF	1	6
2008-11-17	08:37:12.715869	M09	OFF	1	6
2008-11-17	08:37:13.056649	M08	OFF	1	6
2008-11-17	08:37:14.43893	M13	ON	1	6
2008-11-17	08:37:16.21947	M13	OFF	1	6
2008-11-17	08:37:16.54924	M14	OFF	1	6
2008-11-17	08:37:21.00915	M13	ON	1	9
2008-11-17	08:37:21.33484	M17	OFF	2	7
2008-11-17	08:37:21.652479	M17	ON	2	7
2008-11-17	08:37:23.71877	M17	OFF	2	7
2008-11-17	08:37:24.343339	M13	OFF	1	9
2008-11-17	08:37:27.21954	M16	ON	2	7
2008-11-17	08:37:29.090059	M16	OFF	2	7
2008-11-17	08:37:30.018899	M16	ON	2	7
2008-11-17	08:37:32.696049	M16	OFF	2	7
2008-11-17	08:37:36.4286	M13	ON	1	9
2008-11-17	08:37:36.89379	M14	ON	1	9
2008-11-17	08:37:38.298789	M13	OFF	1	9
2008-11-17	08:37:39.248769	M14	OFF	1	9
2008-11-17	08:37:47.45931	M17	ON	2	7
2008-11-17	08:37:49.128279	M18	ON	2	7
2008-11-17	08:37:49.457989	M51	ON	2	7
2008-11-17	08:37:50.766829	D11	CLOSE	2	7
2008-11-17	08:37:51.09289	D11	OPEN	2	7
2008-11-17	08:37:51.99935	M17	OFF	2	7
2008-11-17	08:37:52.430749	M18	OFF	2	7
2008-11-17	08:37:52.82908	D11	OPEN	2	7
2008-11-17	08:37:56.63193	M18	ON	2	7
2008-11-17	08:37:57.451309	M17	ON	2	7
2008-11-17	08:37:58.99899	M13	ON	1	9
2008-11-17	08:37:59.96894	M18	OFF	2	7
2008-11-17	08:38:00.629209	M13	OFF	1	9
2008-11-17	08:38:01.98668	M13	ON	1	9
2008-11-17	08:38:02.295089	M17	OFF	2	7
2008-11-17	08:38:02.642879	M51	OFF	2	7
2008-11-17	08:38:04.29748	M13	OFF	1	9
2008-11-17	08:38:05.26233	M17	ON	2	7
2008-11-17	08:38:05.921659	M18	ON	2	7
2008-11-17	08:38:06.52904	M51	ON	2	7
2008-11-17	08:38:09.350719	M17	OFF	2	7
2008-11-17	08:38:09.64575	M18	OFF	2	7
2008-11-17	08:38:10.18984	M13	ON	1	9
2008-11-17	08:38:10.83873	M13	OFF	1	9
2008-11-17	08:38:12.99001	M13	ON	1	9
2008-11-17	08:38:15.259469	M51	OFF	2	7
2008-11-17	08:38:16.56311	M51	ON	2	7
2008-11-17	08:38:17.92052	M13	OFF	1	9
2008-11-17	08:38:18.81341	M51	OFF	2	7
2008-11-17	08:38:19.11469	M51	ON	2	7
2008-11-17	08:38:22.465199	M18	ON	2	7
2008-11-17	08:38:23.580499	M17	ON	2	7
2008-11-17	08:38:25.398679	M16	ON	2	7
2008-11-17	08:38:25.71514	M18	OFF	2	7
2008-11-17	08:38:26.383569	M51	OFF	2	7
2008-11-17	08:38:27.06235	M17	OFF	2	7
2008-11-17	08:38:27.38169	M14	ON	1	9
2008-11-17	08:38:27.925319	M16	OFF	2	7
2008-11-17	08:38:29.54904	M13	ON	1	9
2008-11-17	08:38:29.54904	M13	ON	2	8
2008-11-17	08:38:32.16562	M14	OFF	1	9
2008-11-17	08:38:32.16562	M14	OFF	2	8
2008-11-17	08:38:32.762239	M14	ON	1	9
2008-11-17	08:38:32.762239	M14	ON	2	8
2008-11-17	08:38:34.43912	M14	OFF	1	9
2008-11-17	08:38:34.43912	M14	OFF	2	8
2008-11-17	08:38:34.751539	M14	ON	1	9
2008-11-17	08:38:34.751539	M14	ON	2	8
2008-11-17	08:38:35.091269	M13	OFF	1	9
2008-11-17	08:38:35.091269	M13	OFF	2	8
2008-11-17	08:38:42.837599	M14	OFF	1	9
2008-11-17	08:38:42.837599	M14	OFF	2	8
2008-11-17	08:38:47.823699	M14	ON	1	9
2008-11-17	08:38:47.823699	M14	ON	2	8
2008-11-17	08:38:49.399149	M14	OFF	1	9
2008-11-17	08:38:49.399149	M14	OFF	2	8
2008-11-17	08:38:58.05744	M13	ON	1	9
2008-11-17	08:38:58.05744	M13	ON	2	8
2008-11-17	08:39:00.98894	M13	OFF	1	9
2008-11-17	08:39:00.98894	M13	OFF	2	8
2008-11-17	08:39:11.41983	M14	ON	1	9
2008-11-17	08:39:11.41983	M14	ON	2	8
2008-11-17	08:39:12.508729	M14	OFF	1	9
2008-11-17	08:39:12.508729	M14	OFF	2	8
2008-11-17	08:39:14.181469	M14	ON	1	9
2008-11-17	08:39:14.181469	M14	ON	2	8
2008-11-17	08:39:15.14066	M13	ON	1	9
2008-11-17	08:39:15.14066	M13	ON	2	8
2008-11-17	08:39:16.93909	M13	OFF	1	9
2008-11-17	08:39:16.93909	M13	OFF	2	8
2008-11-17	08:41:37.379169	M13	ON	1	9
2008-11-17	08:41:37.379169	M13	ON	2	8
2008-11-17	08:41:44.05497	M14	ON	1	9
2008-11-17	08:41:44.05497	M14	ON	2	8
2008-11-17	08:41:44.424459	M13	OFF	1	9
2008-11-17	08:41:44.424459	M13	OFF	2	8
2008-11-17	08:41:47.419379	M14	OFF	1	9
2008-11-17	08:41:47.419379	M14	OFF	2	8
2008-11-17	08:42:06.62523	M13	ON	1	9
2008-11-17	08:42:06.62523	M13	ON	2	8
2008-11-17	08:43:25.1675	M13	OFF	1	9
2008-11-17	08:43:25.1675	M13	OFF	2	8
2008-11-17	08:43:34.255549	M13	ON	1	9
2008-11-17	08:43:34.255549	M13	ON	2	8
2008-11-17	08:43:35.39945	M14	ON	1	9
2008-11-17	08:43:35.39945	M14	ON	2	8
2008-11-17	08:43:37.46989	M14	OFF	1	9
2008-11-17	08:43:37.46989	M14	OFF	2	8
2008-11-17	08:43:46.25968	M13	OFF	1	9
2008-11-17	08:43:46.25968	M13	OFF	2	8
2008-11-17	08:43:46.57851	M14	ON	1	9
2008-11-17	08:43:46.57851	M14	ON	2	8
2008-11-17	08:43:46.9077	M13	ON	1	9
2008-11-17	08:43:46.9077	M13	ON	2	8
2008-11-17	08:43:48.788909	M13	OFF	1	9
2008-11-17	08:43:48.788909	M13	OFF	2	8
2008-11-17	08:43:51.151449	M14	ON	1	9
2008-11-17	08:43:51.151449	M14	ON	2	8
2008-11-17	08:43:56.125509	M13	ON	1	9
2008-11-17	08:43:56.125509	M13	ON	2	8
2008-11-17	08:43:56.93913	M14	OFF	1	9
2008-11-17	08:43:56.93913	M14	OFF	2	8
2008-11-17	08:43:58.13894	M13	OFF	1	9
2008-11-17	08:43:58.13894	M13	OFF	2	8
2008-11-17	08:43:58.446099	M13	ON	1	9
2008-11-17	08:43:58.446099	M13	ON	2	8
2008-11-17	08:43:59.28865	M14	ON	1	9
2008-11-17	08:43:59.28865	M14	ON	2	8
2008-11-17	08:44:01.42915	M13	OFF	1	9
2008-11-17	08:44:01.42915	M13	OFF	2	8
2008-11-17	08:44:02.14906	M14	OFF	1	9
2008-11-17	08:44:02.14906	M14	OFF	2	8
2008-11-17	08:44:02.4655	M13	ON	1	9
2008-11-17	08:44:02.4655	M13	ON	2	8
2008-11-17	08:44:02.818619	M14	ON	1	9
2008-11-17	08:44:02.818619	M14	ON	2	8
2008-11-17	08:44:08.1691	M13	OFF	1	9
2008-11-17	08:44:08.1691	M13	OFF	2	8
2008-11-17	08:44:12.57906	M15	ON	2	11
2008-11-17	08:44:13.086129	M16	ON	2	11
2008-11-17	08:44:13.401259	M13	ON	2	11
2008-11-17	08:44:13.705529	M14	OFF	2	11
2008-11-17	08:44:14.254379	M17	ON	2	11
2008-11-17	08:44:15.606849	D14	OPEN	2	11
2008-11-17	08:44:15.92932	M16	OFF	2	11
2008-11-17	08:44:16.260829	M15	OFF	2	11
2008-11-17	08:44:17.93542	M14	ON	2	11
2008-11-17	08:44:18.4191	M17	OFF	2	11
2008-11-17	08:44:19.218839	M15	ON	2	11
2008-11-17	08:44:25.117799	M17	ON	2	11
2008-11-17	08:44:29.289799	D14	CLOSE	2	11
2008-11-17	08:44:29.91314	M17	OFF	2	11
2008-11-17	08:44:30.245029	M17	ON	2	11
2008-11-17	08:44:34.299479	M16	ON	2	11
2008-11-17	08:44:34.949009	M15	ON	1	10
2008-11-17	08:44:35.806699	M14	ON	2	11
2008-11-17	08:44:36.44822	M17	OFF	1	10
2008-11-17	08:44:37.298369	M17	ON	1	10
2008-11-17	08:44:37.670619	D07	OPEN	1	10
2008-11-17	08:44:38.70369	M15	OFF	1	10
2008-11-17	08:44:39.16895	M16	OFF	1	10
2008-11-17	08:44:40.4886	M14	OFF	2	11
2008-11-17	08:44:40.795039	M13	ON	2	11
2008-11-17	08:44:42.865619	M17	OFF	1	10
2008-11-17	08:44:44.339329	M14	ON	2	11
2008-11-17	08:44:46.408999	M13	OFF	2	11
2008-11-17	08:44:48.210139	M14	OFF	2	11
2008-11-17	08:44:48.529429	M13	ON	2	11
2008-11-17	08:44:50.09085	M13	OFF	2	11
2008-11-17	08:44:59.778959	M13	ON	2	11
2008-11-17	08:45:00.085429	M14	ON	2	11
2008-11-17	08:45:01.502269	M14	OFF	2	11
2008-11-17	08:45:01.827889	M13	OFF	2	11
2008-11-17	08:45:02.72088	M13	ON	2	11
2008-11-17	08:45:10.68909	M14	ON	2	11
2008-11-17	08:45:20.50053	D07	CLOSE	1	10
2008-11-17	08:45:21.580329	M14	OFF	2	11
2008-11-17	08:45:23.74757	M13	OFF	2	11
2008-11-17	08:45:24.949419	M13	ON	2	11
2008-11-17	08:45:25.523689	M14	ON	2	11
2008-11-17	08:45:27.96898	M13	OFF	2	11
2008-11-17	08:45:29.21844	M14	OFF	2	11
2008-11-17	08:45:30.75899	M14	ON	2	11
2008-11-17	08:45:32.34024	M14	OFF	2	11
2008-11-17	08:45:35.15664	M17	ON	1	10
2008-11-17	08:45:38.934489	M13	ON	2	11
2008-11-17	08:45:39.58236	M17	OFF	1	10
2008-11-17	08:45:40.619149	M17	ON	1	10
2008-11-17	08:45:41.839709	M13	OFF	2	11
2008-11-17	08:45:44.79324	M13	ON	2	11
2008-11-17	08:45:45.117019	M17	OFF	1	10
2008-11-17	08:45:45.438689	M14	ON	2	11
2008-11-17	08:45:46.83557	M17	ON	1	10
2008-11-17	08:45:48.14206	M13	OFF	2	11
2008-11-17	08:45:48.928849	M14	OFF	2	11
2008-11-17	08:45:49.25166	M17	OFF	1	10
2008-11-17	08:45:49.5799	M16	ON	1	10
2008-11-17	08:45:50.03863	M15	ON	1	10
2008-11-17	08:45:51.197619	M15	OFF	1	10
2008-11-17	08:45:51.52935	M14	ON	2	11
2008-11-17	08:45:52.129149	M15	ON	1	10
2008-11-17	08:45:52.528439	M16	OFF	1	10
2008-11-17	08:45:54.625629	M15	OFF	1	10
2008-11-17	08:45:56.73972	M13	ON	2	11
2008-11-17	08:45:57.37888	M14	OFF	2	11
2008-11-17	08:46:00.147589	M14	ON	2	11
2008-11-17	08:46:01.571389	M13	OFF	2	11
2008-11-17	08:46:03.964169	M13	ON	2	11
2008-11-17	08:46:04.733129	M14	OFF	2	11
2008-11-17	08:46:05.056809	M14	ON	2	11
2008-11-17	08:46:05.60728	M13	OFF	2	11
2008-11-17	08:46:05.91434	M15	ON	1	10
2008-11-17	08:48:35.877969	M01	ON	2	13
2008-11-17	08:48:36.53443	M02	ON	2	13
2008-11-17	08:48:36.89046	M06	ON	1	12
2008-11-17	08:48:38.219259	M02	OFF	2	13
2008-11-17	08:48:39.11907	D13	OPEN	2	13
2008-11-17	08:48:39.43717	M01	OFF	2	13
2008-11-17	08:48:40.74109	M07	OFF	1	12
2008-11-17	08:48:42.445539	M02	ON	2	13
2008-11-17	08:48:44.48898	D13	CLOSE	2	13
2008-11-17	08:48:44.817749	M06	OFF	1	12
2008-11-17	08:48:46.090019	M02	OFF	2	13
2008-11-17	08:48:47.192329	M02	ON	2	13
2008-11-17	08:48:48.58554	M01	ON	2	13
2008-11-17	08:48:49.83908	M07	ON	1	12
2008-11-17	08:48:50.61888	M02	OFF	2	13
2008-11-17	08:48:50.94723	M06	ON	1	12
2008-11-17	08:48:50.94723	M06	ON	2	13
2008-11-17	08:48:51.4017	M01	OFF	2	13
2008-11-17	08:48:54.90982	M06	OFF	1	12
2008-11-17	08:48:54.90982	M06	OFF	2	13
2008-11-17	08:48:55.778709	M07	OFF	1	12
2008-11-17	08:48:55.778709	M07	OFF	2	13
2008-11-17	08:48:56.87436	M07	ON	1	12
2008-11-17	08:48:56.87436	M07	ON	2	13
2008-11-17	08:48:59.27923	M08	ON	2	13
2008-11-17	08:48:59.719079	M06	ON	1	12
2008-11-17	08:48:59.719079	M06	ON	2	13
2008-11-17	08:49:01.549	M08	OFF	2	13
2008-11-17	08:49:02.539799	M07	OFF	1	12
2008-11-17	08:49:02.539799	M07	OFF	2	13
2008-11-17	08:49:03.819649	M06	OFF	1	12
2008-11-17	08:49:03.819649	M06	OFF	2	13
2008-11-17	08:49:06.16915	M06	ON	1	12
2008-11-17	08:49:06.16915	M06	ON	2	13
2008-11-17	08:49:07.827569	M06	OFF	1	12
2008-11-17	08:49:07.827569	M06	OFF	2	13
2008-11-17	08:49:23.461339	M07	ON	1	12
2008-11-17	08:49:23.461339	M07	ON	2	13
2008-11-17	08:49:23.781719	M06	ON	1	12
2008-11-17	08:49:23.781719	M06	ON	2	13
2008-11-17	08:49:25.49915	M09	ON	2	13
2008-11-17	08:49:25.93915	M10	ON	2	13
2008-11-17	08:49:26.449069	M07	OFF	1	12
2008-11-17	08:49:26.449069	M07	OFF	2	13
2008-11-17	08:49:27.50843	M07	ON	1	12
2008-11-17	08:49:27.50843	M07	ON	2	13
2008-11-17	08:49:29.245189	M09	OFF	2	13
2008-11-17	08:49:29.5596	M10	OFF	2	13
2008-11-17	08:49:30.458729	M08	ON	2	13
2008-11-17	08:49:32.098649	M10	ON	2	13
2008-11-17	08:49:33.55304	M10	OFF	2	13
2008-11-17	08:49:34.9995	M06	OFF	1	12
2008-11-17	08:49:34.9995	M06	OFF	2	13
2008-11-17	08:49:37.758929	M08	OFF	2	13
2008-11-17	08:49:38.07063	M07	OFF	1	12
2008-11-17	08:49:38.07063	M07	OFF	2	13
2008-11-17	08:49:38.46367	M07	ON	1	12
2008-11-17	08:49:38.46367	M07	ON	2	13
2008-11-17	08:49:38.77271	M06	ON	1	12
2008-11-17	08:49:38.77271	M06	ON	2	13
2008-11-17	08:49:40.319259	M07	OFF	1	12
2008-11-17	08:49:40.319259	M07	OFF	2	13
2008-11-17	08:49:40.63942	M06	OFF	1	12
2008-11-17	08:49:40.63942	M06	OFF	2	13
2008-11-17	08:49:52.958129	M06	ON	1	12
2008-11-17	08:49:52.958129	M06	ON	2	13
2008-11-17	08:49:53.717819	M07	ON	1	12
2008-11-17	08:49:53.717819	M07	ON	2	13
2008-11-17	08:49:57.04957	M07	OFF	1	12
2008-11-17	08:49:57.04957	M07	OFF	2	13
2008-11-17	08:49:57.370779	M06	OFF	1	12
2008-11-17	08:49:57.370779	M06	OFF	2	13
2008-11-17	08:50:09.41893	M10	ON	2	13
2008-11-17	08:50:11.28061	M10	OFF	2	13
2008-11-17	08:50:40.2976	M06	ON	1	12
2008-11-17	08:50:40.2976	M06	ON	2	13
2008-11-17	08:50:41.14155	M10	ON	2	13
2008-11-17	08:50:43.08996	M06	OFF	1	12
2008-11-17	08:50:43.08996	M06	OFF	2	13
2008-11-17	08:50:43.407959	M10	OFF	2	13
2008-11-17	08:50:43.407959	M10	OFF	1	13
2008-11-17	08:51:35.969409	M06	ON	1	13
2008-11-17	08:51:35.969409	M06	ON	2	13
2008-11-17	08:51:37.7388	M06	OFF	1	13
2008-11-17	08:51:37.7388	M06	OFF	2	13
2008-11-17	08:51:59.212529	M06	ON	1	12
2008-11-17	08:51:59.212529	M06	ON	2	13
2008-11-17	08:52:01.09079	M07	ON	1	12
2008-11-17	08:52:01.09079	M07	ON	2	13
2008-11-17	08:52:04.91787	M06	OFF	1	12
2008-11-17	08:52:04.91787	M06	OFF	2	13
2008-11-17	08:52:05.22299	M07	OFF	1	12
2008-11-17	08:52:05.22299	M07	OFF	2	13
2008-11-17	08:53:48.74267	M06	ON	1	12
2008-11-17	08:53:48.74267	M06	ON	2	13
2008-11-17	08:53:49.22859	M07	ON	1	12
2008-11-17	08:53:49.22859	M07	ON	2	13
2008-11-17	08:53:50.81374	M07	OFF	1	12
2008-11-17	08:53:50.81374	M07	OFF	2	13
2008-11-17	08:53:51.888279	M07	ON	1	12
2008-11-17	08:53:51.888279	M07	ON	2	13
2008-11-17	08:53:55.0966	M06	OFF	1	12
2008-11-17	08:53:55.0966	M06	OFF	2	13
2008-11-17	08:53:56.129009	M06	ON	1	12
2008-11-17	08:53:56.129009	M06	ON	2	13
2008-11-17	08:53:56.64087	M10	ON	2	13
2008-11-17	08:53:57.988909	M07	OFF	1	12
2008-11-17	08:53:57.988909	M07	OFF	2	13
2008-11-17	08:54:06.63116	M02	ON	2	13
2008-11-17	08:54:07.908819	M02	OFF	2	13
2008-11-17	08:54:55.925829	M10	ON	2	13
2008-11-17	08:54:57.517539	M10	ON	2	13
2008-11-17	08:58:27.05099	M01	ON	2	15
2008-11-17	08:58:27.49141	M23	ON	2	15
2008-11-17	08:58:28.13943	D12	OPEN	2	15
2008-11-17	08:58:28.480259	M08	ON	2	15
2008-11-17	08:58:28.802059	M01	OFF	2	15
2008-11-17	08:58:29.50093	M23	OFF	2	15
2008-11-17	08:58:30.513339	M22	ON	2	15
2008-11-17	08:58:30.83818	M07	OFF	2	15
2008-11-17	08:58:31.067179	M15	ON	1	14
2008-11-17	08:58:31.368269	M06	OFF	2	15
2008-11-17	08:58:31.683739	M16	ON	1	14
2008-11-17	08:58:32.258399	M08	OFF	2	15
2008-11-17	08:58:32.58954	M22	OFF	2	15
2008-11-17	08:58:32.918829	M17	ON	1	14
2008-11-17	08:58:33.31885	M16	OFF	1	14
2008-11-17	08:58:33.708909	D12	OPEN	1	15
2008-11-17	08:58:34.238719	D07	OPEN	1	14
2008-11-17	08:58:34.63765	D12	CLOSE	2	15
2008-11-17	08:58:35.289149	M15	OFF	1	14
2008-11-17	08:58:38.715229	M17	OFF	1	14
2008-11-17	08:58:40.17318	M23	ON	2	15
2008-11-17	08:58:47.689419	M01	ON	2	15
2008-11-17	08:58:48.64364	M08	ON	2	15
2008-11-17	08:58:48.96528	M07	ON	2	15
2008-11-17	08:58:49.46893	M09	ON	2	15
2008-11-17	08:58:50.29848	M07	OFF	2	15
2008-11-17	08:58:51.024389	M23	OFF	2	15
2008-11-17	08:58:51.34024	M09	OFF	2	15
2008-11-17	08:58:51.573849	M01	OFF	2	15
2008-11-17	08:58:51.88173	M08	OFF	2	15
2008-11-17	08:58:54.33028	M15	ON	1	14
2008-11-17	08:58:54.33028	M15	ON	2	15
2008-11-17	08:58:55.048419	M16	ON	1	14
2008-11-17	08:58:55.048419	M16	ON	2	15
2008-11-17	08:58:57.38525	D10	OPEN	2	15
2008-11-17	08:58:58.114799	M16	OFF	1	14
2008-11-17	08:58:58.114799	M16	OFF	2	15
2008-11-17	08:58:58.428189	M16	OFF	1	14
2008-11-17	08:58:58.428189	M16	OFF	2	15
2008-11-17	08:58:58.758589	M15	OFF	1	14
2008-11-17	08:58:58.758589	M15	OFF	2	15
2008-11-17	08:59:00.35068	D10	CLOSE	2	15
2008-11-17	08:59:01.767509	M17	ON	1	14
2008-11-17	08:59:01.767509	M17	ON	2	15
2008-11-17	08:59:05.318459	M17	OFF	1	14
2008-11-17	08:59:05.318459	M17	OFF	2	15
2008-11-17	08:59:06.118809	M17	ON	1	14
2008-11-17	08:59:06.118809	M17	ON	2	15
2008-11-17	08:59:09.89064	M18	ON	1	14
2008-11-17	08:59:09.89064	M18	ON	2	15
2008-11-17	08:59:12.96665	M18	OFF	1	14
2008-11-17	08:59:12.96665	M18	OFF	2	15
2008-11-17	08:59:13.9892	M17	OFF	1	14
2008-11-17	08:59:13.9892	M17	OFF	2	15
2008-11-17	08:59:14.948319	M18	ON	2	15
2008-11-17	08:59:15.938669	M51	ON	2	15
2008-11-17	08:59:18.59155	M17	ON	1	14
2008-11-17	08:59:18.59155	M17	ON	2	15
2008-11-17	08:59:20.671449	M18	OFF	2	15
2008-11-17	08:59:22.06323	M17	ON	1	14
2008-11-17	08:59:22.06323	M17	ON	2	15
2008-11-17	08:59:22.981029	M18	ON	1	14
2008-11-17	08:59:22.981029	M18	ON	2	15
2008-11-17	08:59:26.215939	D14	OPEN	2	15
2008-11-17	08:59:26.5206	M51	OFF	1	14
2008-11-17	08:59:26.5206	M51	OFF	2	15
2008-11-17	08:59:26.85677	M18	OFF	1	14
2008-11-17	08:59:26.85677	M18	OFF	2	15
2008-11-17	08:59:27.17843	M18	ON	1	14
2008-11-17	08:59:27.17843	M18	ON	2	15
2008-11-17	08:59:28.09766	M18	OFF	1	14
2008-11-17	08:59:28.09766	M18	OFF	2	15
2008-11-17	08:59:31.278599	M18	ON	1	14
2008-11-17	08:59:31.278599	M18	ON	2	15
2008-11-17	08:59:32.34867	M18	OFF	1	14
2008-11-17	08:59:32.34867	M18	OFF	2	15
2008-11-17	08:59:33.896689	M17	OFF	1	14
2008-11-17	08:59:33.896689	M17	OFF	2	15
2008-11-17	08:59:34.62927	M17	ON	1	14
2008-11-17	08:59:34.62927	M17	ON	2	15
2008-11-17	08:59:37.00898	D07	CLOSE	1	14
2008-11-17	08:59:37.32304	M17	OFF	1	14
2008-11-17	08:59:37.32304	M17	OFF	2	15
2008-11-17	08:59:38.418709	M17	ON	1	14
2008-11-17	08:59:38.418709	M17	ON	2	15
2008-11-17	08:59:41.239989	D14	CLOSE	1	14
2008-11-17	08:59:44.64979	M16	ON	1	14
2008-11-17	08:59:44.64979	M16	ON	2	15
2008-11-17	08:59:45.011149	M15	ON	1	14
2008-11-17	08:59:45.011149	M15	ON	2	15
2008-11-17	08:59:45.669009	M14	ON	2	15
2008-11-17	08:59:45.669009	M14	ON	1	14
2008-11-17	08:59:48.28077	M17	OFF	1	14
2008-11-17	08:59:48.28077	M17	OFF	2	15
2008-11-17	08:59:48.860579	M16	OFF	1	14
2008-11-17	08:59:48.860579	M16	OFF	2	15
2008-11-17	08:59:49.235519	M09	ON	2	15
2008-11-17	08:59:49.46005	M14	OFF	2	15
2008-11-17	08:59:49.46005	M14	OFF	1	14
2008-11-17	08:59:49.76672	M15	OFF	1	14
2008-11-17	08:59:49.76672	M15	OFF	2	15
2008-11-17	08:59:53.373239	M09	OFF	2	15
2008-11-17	09:00:23.129139	M09	ON	2	15
2008-11-17	09:00:25.916739	M09	OFF	2	15
2008-11-17	09:00:29.448899	M14	ON	2	15
2008-11-17	09:00:29.448899	M14	ON	1	14
2008-11-17	09:00:31.28322	M14	OFF	2	15
2008-11-17	09:00:31.28322	M14	OFF	1	14
2008-11-17	09:00:36.462179	M14	ON	2	15
2008-11-17	09:00:36.462179	M14	ON	1	14
2008-11-17	14:19:23.66471	M16	ON	1	1
2008-11-17	14:19:24.05953	M07	ON	2	2
2008-11-17	14:19:24.696729	M15	ON	1	1
2008-11-17	14:19:26.184149	M17	ON	1	1
2008-11-17	14:19:27.144289	M02	ON	2	2
2008-11-17	14:19:27.89434	D07	OPEN	1	1
2008-11-17	14:19:28.155509	M16	OFF	1	1
2008-11-17	14:19:28.307849	M07	OFF	2	2
2008-11-17	14:19:28.46353	M15	OFF	1	1
2008-11-17	14:19:29.005739	M01	ON	2	2
2008-11-17	14:19:29.163039	M23	ON	2	2
2008-11-17	14:19:29.699949	D12	OPEN	2	2
2008-11-17	14:19:29.85046	I04	ABSENT	1	1
2008-11-17	14:19:30.47281	M02	OFF	2	2
2008-11-17	14:19:30.621599	M01	OFF	2	2
2008-11-17	14:19:31.116349	M17	OFF	1	1
2008-11-17	14:19:32.81233	I06	ABSENT	1	1
2008-11-17	14:19:33.643749	M23	OFF	2	2
2008-11-17	14:19:39.74914	D12	OPEN	2	2
2008-11-17	14:19:41.924639	M23	ON	2	2
2008-11-17	14:19:42.93705	M01	ON	2	2
2008-11-17	14:19:43.70531	M02	ON	2	2
2008-11-17	14:19:44.649159	M01	OFF	2	2
2008-11-17	14:19:44.96192	M23	OFF	2	2
2008-11-17	14:19:46.510109	M01	ON	2	2
2008-11-17	14:19:47.18424	M23	ON	2	2
2008-11-17	14:19:48.933809	M01	OFF	2	2
2008-11-17	14:19:49.282779	M02	OFF	2	2
2008-11-17	14:19:49.598649	M23	OFF	2	2
2008-11-17	14:19:55.69385	M23	ON	2	2
2008-11-17	14:19:56.025749	M01	ON	2	2
2008-11-17	14:19:57.0905	M02	ON	2	2
2008-11-17	14:19:58.164619	M01	OFF	2	2
2008-11-17	14:19:58.88402	M23	OFF	2	2
2008-11-17	14:19:59.82395	D12	OPEN	2	2
2008-11-17	14:20:00.269449	M01	ON	2	2
2008-11-17	14:20:01.14264	M23	ON	2	2
2008-11-17	14:20:01.87313	M17	ON	1	1
2008-11-17	14:20:02.211529	M02	OFF	2	2
2008-11-17	14:20:02.543669	M01	OFF	2	2
2008-11-17	14:20:03.70108	M23	OFF	2	2
2008-11-17	14:20:04.24672	M17	OFF	1	1
2008-11-17	14:20:05.283859	M01	ON	2	2
2008-11-17	14:20:05.584719	M23	ON	2	2
2008-11-17	14:20:06.38805	M02	ON	2	2
2008-11-17	14:20:07.053659	M23	OFF	2	2
2008-11-17	14:20:07.54431	M01	OFF	2	2
2008-11-17	14:20:12.633599	M01	ON	2	2
2008-11-17	14:20:13.48229	M23	ON	2	2
2008-11-17	14:20:13.812849	D12	OPEN	2	2
2008-11-17	14:20:14.41598	D12	CLOSE	2	2
2008-11-17	14:20:15.0573	M02	OFF	2	2
2008-11-17	14:20:15.281949	M01	OFF	2	2
2008-11-17	14:20:16.328959	M23	OFF	2	2
2008-11-17	14:20:17.597209	M23	ON	2	2
2008-11-17	14:20:17.97442	M01	ON	2	2
2008-11-17	14:20:18.882499	M02	ON	2	2
2008-11-17	14:20:20.2836	M01	OFF	2	2
2008-11-17	14:20:25.13976	M23	ON	2	2
2008-11-17	14:20:26.86209	M17	ON	1	1
2008-11-17	14:20:27.070569	M02	OFF	2	2
2008-11-17	14:20:27.51072	M01	ON	2	2
2008-11-17	14:20:28.258409	M17	OFF	1	1
2008-11-17	14:20:28.80359	M02	ON	2	2
2008-11-17	14:20:29.665509	M23	OFF	2	2
2008-11-17	14:20:29.9862	M17	ON	1	1
2008-11-17	14:20:30.403949	M01	OFF	2	2
2008-11-17	14:20:31.018249	M01	ON	2	2
2008-11-17	14:20:31.87589	M23	ON	2	2
2008-11-17	14:20:33.194129	M02	OFF	2	2
2008-11-17	14:20:33.727299	M01	OFF	2	2
2008-11-17	14:20:34.781539	M23	OFF	2	2
2008-11-17	14:20:39.67998	M17	OFF	1	1
2008-11-17	14:20:44.08979	M17	ON	1	1
2008-11-17	14:20:45.786149	M17	OFF	1	1
2008-11-17	14:20:47.663969	D12	CLOSE	2	2
2008-11-17	14:20:49.399539	M01	ON	2	2
2008-11-17	14:20:49.70881	M23	ON	2	2
2008-11-17	14:20:50.57645	M17	ON	1	1
2008-11-17	14:20:51.132519	M23	OFF	2	2
