Time	SensorID	Value	TaskID	ResidentID
0.3471036478703704	107	0	12	1
0.3471036478703704	107	0	13	2
0.34718601361111107	106	0	12	1
0.34718601361111107	106	0	13	2
0.34697692083333337	106	1	12	1
0.34697692083333337	106	1	13	2
0.3472067321296296	106	0	12	1
0.3472067321296296	106	0	13	2
0.34717907564814815	107	1	12	1
0.34717907564814815	107	1	13	2
0.3472680700925926	106	1	12	1
0.3472680700925926	106	1	13	2
0.34707405046296297	109	1	13	2
0.34708627268518516	110	1	13	2
0.34718955620370373	107	0	12	1
0.34718955620370373	107	0	13	2
0.34708356749999997	107	1	12	1
0.34708356749999997	107	1	13	2
0.34714681175925927	109	0	13	2
0.34708025814814814	110	0	13	2
0.34721075805555557	108	1	13	2
0.3471199950925926	110	1	13	2
0.3471125844444444	110	0	13	2
0.34710462824074073	106	0	12	1
0.34710462824074073	106	0	13	2
0.3473265543518519	108	0	13	2
0.3471223323148148	107	0	12	1
0.3471223323148148	107	0	13	2
0.3471332500925926	107	1	12	1
0.3471332500925926	107	1	13	2
0.347141834537037	106	1	12	1
0.347141834537037	106	1	13	2
0.34721831268518516	107	0	12	1
0.34721831268518516	107	0	13	2
0.3471473912962963	106	0	12	1
0.3471473912962963	106	0	13	2
0.34745133212962964	106	1	12	1
0.34745133212962964	106	1	13	2
0.34738920898148146	107	1	12	1
0.34738920898148146	107	1	13	2
0.3472097102777778	107	0	12	1
0.3472097102777778	107	0	13	2
0.3473113275	106	0	12	1
0.3473113275	106	0	13	2
0.3472755258333333	110	1	13	2
0.34728094287037037	110	0	13	2
0.34740823407407406	106	1	12	1
0.34740823407407406	106	1	13	2
0.34741596898148147	110	1	13	2
0.3474237951851852	106	0	12	1
0.3474237951851852	106	0	13	2
0.3475346182407408	110	0	13	2
0.3475346182407408	110	0	13	1
0.3479313173148148	106	1	13	1
0.3479313173148148	106	1	13	2
0.3476733485185185	106	0	13	1
0.3476733485185185	106	0	13	2
0.34783218398148147	106	1	12	1
0.34783218398148147	106	1	13	2
0.3477849293518518	107	1	12	1
0.3477849293518518	107	1	13	2
0.34782179268518515	106	0	12	1
0.34782179268518515	106	0	13	2
0.3478071200925925	107	0	12	1
0.3478071200925925	107	0	13	2
0.3482984075	106	1	12	1
0.3482984075	106	1	13	2
0.34828875712962964	107	1	12	1
0.34828875712962964	107	1	13	2
0.3483096409259259	107	0	12	1
0.3483096409259259	107	0	13	2
0.3485384108333333	107	1	12	1
0.3485384108333333	107	1	13	2
0.3483104535185185	106	0	12	1
0.3483104535185185	106	0	13	2
0.34835065064814813	106	1	12	1
0.34835065064814813	106	1	13	2
0.34833261675925925	110	1	13	2
0.3485941413888889	107	0	12	1
0.3485941413888889	107	0	13	2
0.34837864333333335	102	1	13	2
0.34861819046296294	102	0	13	2
0.34884513768518516	110	1	13	2
0.34874098305555556	110	1	13	2
0.34957086083333333	101	1	15	2
0.3495830947222222	123	1	15	2
0.34957794712962964	312	3	15	2
0.34970747935185187	108	1	15	2
0.34979686824074074	101	0	15	2
0.3495926184259259	123	0	15	2
0.34972592750000003	122	1	15	2
0.34960661611111116	107	0	15	2
0.3496066237962963	115	1	14	1
0.34969025990740743	106	0	15	2
0.349777890462963	116	1	14	1
0.3496643700925926	108	0	15	2
0.3496089687037037	122	0	15	2
0.3498478228703704	117	1	14	1
0.3496060791666667	116	0	14	1
0.34979414138888887	312	3	15	1
0.3496681626851852	307	3	14	1
0.3496195643518518	312	4	15	2
0.34968680064814817	115	0	14	1
0.3498190450925926	117	0	14	1
0.3496344401851852	123	1	15	2
0.3498535423148148	101	1	15	2
0.34968454555555556	108	1	15	2
0.34969348	107	1	15	2
0.34968432212962963	109	1	15	2
0.34968421703703706	107	0	15	2
0.34968733027777776	123	0	15	2
0.34969000666666666	109	0	15	2
0.34983995805555557	101	0	15	2
0.3497050480555555	108	0	15	2
0.34970361888888885	115	1	14	1
0.34970361888888885	115	1	15	2
0.3497125237962963	116	1	14	1
0.3497125237962963	116	1	15	2
0.3497190347222222	310	3	15	2
0.34974485157407403	116	0	14	1
0.34974485157407403	116	0	15	2
0.34983190435185185	116	0	14	1
0.34983190435185185	116	0	15	2
0.3499236821296296	115	0	14	1
0.3499236821296296	115	0	15	2
0.34973196333333334	310	4	15	2
0.34994004879629625	117	1	14	1
0.34994004879629625	117	1	15	2
0.3498338312037037	117	0	14	1
0.3498338312037037	117	0	15	2
0.3497830025	117	1	14	1
0.3497830025	117	1	15	2
0.3497886288888889	118	1	14	1
0.3497886288888889	118	1	15	2
0.34980462916666666	118	0	14	1
0.34980462916666666	118	0	15	2
0.34978515518518516	117	0	14	1
0.34978515518518516	117	0	15	2
0.35005045898148146	118	1	15	2
0.35005240805555554	151	1	15	2
0.3498219875	117	1	14	1
0.3498219875	117	1	15	2
0.3500013284259259	118	0	15	2
0.34982583046296295	117	1	14	1
0.34982583046296295	117	1	15	2
0.35009658212962963	118	1	14	1
0.35009658212962963	118	1	15	2
0.34990257564814814	314	3	15	2
0.34984403870370373	151	0	14	1
0.34984403870370373	151	0	15	2
0.34986639175925927	118	0	14	1
0.34986639175925927	118	0	15	2
0.34985217861111106	118	1	14	1
0.34985217861111106	118	1	15	2
0.34985456462962966	118	0	14	1
0.34985456462962966	118	0	15	2
0.34994312935185184	118	1	14	1
0.34994312935185184	118	1	15	2
0.34988005564814817	118	0	14	1
0.34988005564814817	118	0	15	2
0.35012408027777775	117	0	14	1
0.35012408027777775	117	0	15	2
0.3498971093518518	117	1	14	1
0.3498971093518518	117	1	15	2
0.34989376796296295	307	4	14	1
0.34990249185185185	117	0	14	1
0.34990249185185185	117	0	15	2
0.3500144562037037	117	1	14	1
0.3500144562037037	117	1	15	2
0.3499787006481482	314	4	14	1
0.34994397564814816	116	1	14	1
0.34994397564814816	116	1	15	2
0.34993365249999997	115	1	14	1
0.34993365249999997	115	1	15	2
0.35011639138888884	114	1	15	2
0.35011639138888884	114	1	14	1
0.3499522436111111	117	0	14	1
0.3499522436111111	117	0	15	2
0.35018349416666666	116	0	14	1
0.35018349416666666	116	0	15	2
0.3500144960185185	109	1	15	2
0.3499618532407407	114	0	15	2
0.3499618532407407	114	0	14	1
0.3499703718518518	115	0	14	1
0.3499703718518518	115	0	15	2
0.3500712700925926	109	0	15	2
0.3751423534259259	109	1	15	2
0.37537039046296294	109	0	15	2
0.3752589534259259	114	1	15	2
0.3752589534259259	114	1	14	1
0.37515138574074075	114	0	15	2
0.37515138574074075	114	0	14	1
0.3752950497222222	114	1	15	2
0.3752950497222222	114	1	14	1
0.5887360567592593	116	1	1	1
0.5887238758333334	107	1	2	2
0.5889157580555556	115	1	1	1
0.5887826339814816	117	1	1	1
0.588776191388889	102	1	2	2
0.588760953888889	307	3	1	1
0.5887839376851852	116	0	1	1
0.5888262543518519	107	0	2	2
0.5887536165740741	115	0	1	1
0.5887469645370371	101	1	2	2
0.5887906589814815	123	1	2	2
0.5889398006481482	312	3	2	2
0.5887689942592593	204	6	1	1
0.5887631336111112	102	0	2	2
0.588922666388889	101	0	2	2
0.5887869487962964	117	0	1	1
0.5887818239814815	206	6	1	1
0.5889427080555556	123	0	2	2
0.5888124761111112	312	3	2	2
0.5890577700925927	123	1	2	2
0.5888315847222224	101	1	2	2
0.5888297771296297	102	1	2	2
0.5889951367592593	101	0	2	2
0.5888415348148149	123	0	2	2
0.5889657710185185	101	1	2	2
0.5888338214814816	123	1	2	2
0.5890927247222223	101	0	2	2
0.5889165126851853	102	0	2	2
0.589004254351852	123	0	2	2
0.5888850143518519	123	1	2	2
0.5888775228703705	101	1	2	2
0.588875251388889	102	1	2	2
0.5889253571296297	101	0	2	2
0.5889041857407408	123	0	2	2
0.5889071467592594	312	3	2	2
0.5889637358333334	101	1	2	2
0.5888974807407408	123	1	2	2
0.5889177721296297	117	1	1	1
0.5889569062037037	102	0	2	2
0.5890491673148148	101	0	2	2
0.5889222522222222	123	0	2	2
0.5889142607407407	117	0	1	1
0.5889908867592594	101	1	2	2
0.5890744589814816	123	1	2	2
0.5889274458333333	102	1	2	2
0.5889362015740741	123	0	2	2
0.5889364160185185	101	0	2	2
0.5891204441666668	101	1	2	2
0.5889624710185185	123	1	2	2
0.5891748654629629	312	3	2	2
0.5889652587037038	312	4	2	2
0.5889584925	102	0	2	2
0.5890366525	101	0	2	2
0.589054340462963	123	0	2	2
0.5891334839814815	123	1	2	2
0.5889946598148148	101	1	2	2
0.5892173608333333	102	1	2	2
0.5889822692592593	101	0	2	2
0.5890085118518519	123	1	2	2
0.5890332062037037	117	1	1	1
0.5890334913888889	102	0	2	2
0.5890280755555556	101	1	2	2
0.5890902987962963	117	0	1	1
0.5890408404629629	102	1	2	2
0.5892080117592593	123	0	2	2
0.5890258875925926	117	1	1	1
0.5891399858333334	101	0	2	2
0.5890374765740741	101	1	2	2
0.5890567376851853	123	1	2	2
0.5890955913888889	102	0	2	2
0.5892436941666667	101	0	2	2
0.589263390462963	123	0	2	2
0.5890883327777777	117	0	1	1
0.5890950867592593	117	1	1	1
0.5893155969444445	117	0	1	1
0.5892909173148149	312	4	2	2
0.5892267237962964	101	1	2	2
0.5891354299074074	123	1	2	2
0.5891363828703704	117	1	1	1
0.5891618108333333	123	0	2	2
0.5891402198148149	101	0	2	2
0.5891643585185186	116	1	1	1
0.5891528217592593	115	1	1	1
0.5894215200925926	117	0	1	1
0.5891874567592593	106	1	4	1
0.5891732952777778	107	1	4	1
0.5893186580555556	115	0	1	1
0.589457153425926	106	0	4	1
0.5892019502777778	106	1	4	1
0.5892613321296297	101	1	3	2
0.589329853425926	108	1	4	1
0.5892254164814815	109	1	4	1
0.5893760275000001	107	1	4	1
0.5892255996296296	109	0	4	1
0.5892346262962963	107	0	4	1
0.5892213875925927	106	0	4	1
0.5893446562037038	109	1	4	1
0.5892643330555557	106	1	4	1
0.589371641388889	102	1	3	2
0.5892408432407408	101	0	3	2
0.5894537015740741	108	0	4	1
0.5893157478703704	109	0	4	1
0.5893242293518519	104	1	3	2
0.589373178425926	106	0	4	1
0.589513078425926	103	1	3	2
0.5894874182407408	106	1	4	1
0.5892853877777778	110	1	3	2
0.5892957144444445	109	1	4	1
0.5892902857407408	107	1	4	1
0.5892989649074074	108	1	4	1
0.5892938548148149	104	0	3	2
0.589444603425926	107	0	4	1
0.5895367506481483	110	0	4	1
0.5894080219444445	107	1	4	1
0.589380740462963	105	1	3	2
0.5893134535185185	109	0	4	1
0.5893225054629629	102	0	3	2
0.5893057556481482	103	0	3	2
0.589318263425926	106	0	4	1
0.5895629312037037	109	1	4	1
0.5895640960185187	109	0	4	1
0.5893213091666667	105	0	3	2
0.5893301058333335	109	1	4	1
0.589324517962963	107	0	4	1
0.5894180876851853	103	1	3	2
0.5893267237962964	102	1	3	2
0.5893362098148148	109	0	4	1
0.5893454750925926	101	1	3	2
0.5895805228703703	103	0	3	2
0.5895037691666667	102	0	3	2
0.589355604351852	102	1	3	2
0.5894409071296297	107	1	4	1
0.5893603921296297	103	1	3	2
0.5894344552777778	101	0	3	2
0.5893656680555556	102	1	3	2
0.5895464265740741	103	0	3	2
0.5893572378703704	106	1	5	2
0.5893652698148149	102	0	3	2
0.5893716012037038	107	0	5	2
0.5893588525925927	107	1	5	2
0.5896259543518518	102	0	3	2
0.589565903425926	115	1	1	1
0.5893823261111112	116	1	1	1
0.5893975077777779	106	0	5	2
0.5893889301851852	107	0	5	2
0.5894066293518518	117	1	1	1
0.5893895767592593	116	0	1	1
0.5894064558333334	115	0	1	1
0.5894261302777778	117	0	1	1
0.5896014135185186	117	1	1	1
0.5897816580555556	117	0	1	1
0.589623692037037	117	1	1	1
0.5896292982407407	117	0	1	1
0.5898704562037037	117	1	1	1
0.5896965540740741	117	0	1	1
0.5897854812037038	117	1	1	1
0.5897694551851852	117	0	1	1
0.5897953504629629	117	1	1	1
0.5898085663888889	117	0	1	1
0.5900804321296297	117	1	1	1
0.5900565747222222	117	0	1	1
0.5902047923148148	117	1	1	1
0.5899697329629631	117	0	1	1
0.5900207606481482	117	1	1	1
0.5900232160185186	117	0	1	1
0.590189966388889	117	1	1	1
0.5900734467592593	117	0	1	1
0.5900695507407407	117	1	1	1
0.5902305608333335	117	0	1	1
0.5900966839814816	117	1	1	1
0.5901028896296298	117	0	1	1
0.5901691799074075	117	1	1	1
0.590181642037037	204	5	1	1
0.5901666900000001	117	0	1	1
0.5902679550925928	206	5	1	1
0.5903519960185186	117	1	1	1
0.5905109793518519	307	4	1	1
0.5903531265740741	116	1	1	1
0.5905062404629631	115	1	1	1
0.5909466424074075	115	1	7	2
0.5909326764814815	116	1	7	2
0.5910955274999999	117	1	7	2
0.5911773543518518	118	1	7	2
0.5909448142592593	116	0	7	2
0.5911477839814815	151	1	7	2
0.5909629580555555	107	1	6	1
0.5910565524999999	101	1	6	1
0.5909680630555555	115	0	7	2
0.591120426574074	123	1	6	1
0.5909908062037037	117	0	7	2
0.5909609131481481	311	3	7	2
0.5911571923148148	312	3	6	1
0.5909778989814815	107	0	6	1
0.5909752708333333	118	0	7	2
0.5909679771296296	108	0	6	1
0.591050915462963	311	3	7	2
0.5909751112962962	108	0	6	1
0.5912380404629629	101	0	6	1
0.5909711489814815	123	0	6	1
0.5910356580555556	312	4	6	1
0.5911991775000001	123	1	6	1
0.5909808671296297	311	3	7	2
0.5909897471296297	101	1	6	1
0.5909827934259259	108	1	6	1
0.5910008623148147	107	1	6	1
0.5909890372222222	123	0	6	1
0.5910120911111111	107	0	6	1
0.5909978910185185	115	1	6	1
0.591006707962963	116	1	7	2
0.5910053248148147	101	0	6	1
0.5910141917592592	108	0	6	1
0.5910006738888889	117	1	7	2
0.5911544219444445	311	3	7	2
0.5912389913888889	116	0	7	2
0.5910605478703704	311	4	7	2
0.5911458923148148	115	0	6	1
0.5912181080555555	118	1	7	2
0.5912181080555555	118	1	6	1
0.5911634339814815	117	0	7	2
0.591039026574074	118	0	7	2
0.591039026574074	118	0	6	1
0.5912743182407407	118	1	7	2
0.5912743182407407	118	1	6	1
0.591046884074074	117	1	7	2
0.591046884074074	117	1	6	1
0.5910678085185185	118	0	7	2
0.5910678085185185	118	0	6	1
0.5910620147222222	116	1	7	2
0.5910620147222222	116	1	6	1
0.5912074913888888	115	1	6	1
0.5911973126851852	108	1	6	1
0.5910827599074074	109	1	6	1
0.5911927562037037	116	0	7	2
0.5911927562037037	116	0	6	1
0.5912865839814815	107	1	6	1
0.5910802525	117	0	7	2
0.5911607247222223	118	1	7	2
0.5910932105555555	106	1	6	1
0.5910793265740741	109	0	6	1
0.5910881932407408	115	0	6	1
0.5910901044444444	107	0	6	1
0.5912406969444444	108	0	6	1
0.5911000432407407	119	1	6	1
0.5911861599074074	151	0	7	2
0.5911349478703704	106	0	6	1
0.5911475349074073	106	1	6	1
0.5911210262037037	118	0	7	2
0.591124591388889	105	1	6	1
0.5912703756481481	111	1	6	1
0.5911567330555556	106	0	6	1
0.5913903830555556	105	0	6	1
0.5911400093518518	119	0	6	1
0.5913218126851852	119	1	6	1
0.5911442395370371	111	0	6	1
0.5912024673148149	118	1	7	2
0.5911529428703705	111	1	6	1
0.5911446357407407	118	0	7	2
0.5913035515740741	118	1	7	2
0.5911677048148148	118	0	7	2
0.5914011247222223	111	0	6	1
0.5912361932407407	118	1	7	2
0.5911739396296296	111	1	6	1
0.5911817127777779	119	0	6	1
0.5914071830555556	119	1	6	1
0.591182860462963	110	1	6	1
0.5911810087037037	112	1	6	1
0.5913145062037037	119	0	6	1
0.5914053589814815	113	1	6	1
0.5912017708333334	110	0	6	1
0.5912080960185185	111	0	6	1
0.5913333182407409	112	0	6	1
0.5914608043518519	114	1	6	1
0.5912083762037037	118	0	7	2
0.5911925706481481	117	1	7	2
0.5912869941666666	113	0	6	1
0.5912090463888889	115	1	6	1
0.5914330969444445	116	1	7	2
0.5914330969444445	116	1	6	1
0.5911995985185186	118	1	7	2
0.5911995985185186	118	1	6	1
0.5914303182407408	114	0	6	1
0.5912195561111111	115	0	6	1
0.5914509330555555	116	0	7	2
0.5914509330555555	116	0	6	1
0.5912260691666666	117	0	7	2
0.5912260691666666	117	0	6	1
0.5914270367592593	117	1	7	2
0.5914270367592593	117	1	6	1
0.5913604423148149	116	1	7	2
0.5913604423148149	116	1	6	1
0.5912666006481482	115	1	6	1
0.5912684405555556	108	1	6	1
0.5912701043518519	116	0	7	2
0.5912701043518519	116	0	6	1
0.5915104099074074	107	1	6	1
0.5912655662037037	101	1	6	1
0.5912744212037037	118	0	7	2
0.5915063117592593	123	1	7	2
0.5912870025	118	1	7	2
0.5914097802777778	312	3	6	1
0.5912847963888889	115	0	6	1
0.591283965462963	107	0	6	1
0.5913300923148148	108	0	6	1
0.5914202173148148	118	0	7	2
0.5912967381481481	123	0	6	1
0.5912834758333333	101	0	6	1
0.5913000921296296	123	1	6	1
0.5915259191666667	312	4	6	1
0.5915184543518519	101	1	6	1
0.5914847117592593	107	1	6	1
0.5915713589814815	108	1	6	1
0.5913207061111112	109	1	6	1
0.5913295024074073	107	0	6	1
0.5913385399074074	114	1	6	1
0.5913473871296296	123	0	6	1
0.5913475034259259	117	0	7	2
0.591380239537037	117	1	7	2
0.5914816497222223	113	1	9	1
0.5913612543518519	117	0	7	2
0.5913666746296297	114	0	9	1
0.5915217821296297	116	1	7	2
0.5916070849074074	114	1	9	1
0.5913991871296297	113	0	9	1
0.591424715462963	114	0	9	1
0.5915156737962964	114	1	9	1
0.5915262330555556	114	0	9	1
0.5916186895370371	114	1	9	1
0.5914548553703705	113	1	9	1
0.5914516032407408	114	0	9	1
0.5916603117592593	113	0	9	1
0.5914841275000001	117	1	7	2
0.591459506388889	114	1	9	1
0.5914601227777778	113	1	9	1
0.5917217691666667	116	0	7	2
0.5914705096296298	118	1	7	2
0.5914851125	113	0	9	1
0.5914724844444446	113	1	9	1
0.5915837256481483	113	0	9	1
0.5914882836111112	116	1	7	2
0.5915021752777778	113	1	9	1
0.5915626487962964	117	0	7	2
0.5916730182407408	118	0	7	2
0.5915069095370371	114	0	9	1
0.591515779814815	113	0	9	1
0.591613990462963	114	1	9	1
0.5917368432407408	113	1	9	1
0.5916761830555557	114	0	9	1
0.5915220021296297	113	1	9	1
0.5915310776851852	114	1	9	1
0.591726590462963	116	1	7	2
0.5915519640740742	113	0	9	1
0.5915433723148149	113	1	9	1
0.5915497451851853	114	0	9	1
0.591669965462963	114	1	9	1
0.5916451886111112	113	0	9	1
0.5917973376851853	116	0	7	2
0.5915866045370372	116	1	7	2
0.5915983418518519	113	1	9	1
0.5915935631481483	117	1	7	2
0.5916040302777779	118	1	7	2
0.5918556386111112	116	0	7	2
0.5916973237962964	113	0	9	1
0.5916075696296297	151	1	7	2
0.5918551571296297	114	0	9	1
0.5917051256481483	113	1	9	1
0.5916142875000001	117	0	7	2
0.5918569469444446	113	0	9	1
0.5916108401851852	118	0	7	2
0.5916290310185185	311	3	7	2
0.5916908423148148	113	1	9	1
0.5916190186111112	114	1	9	1
0.5917800886111112	114	1	9	1
0.591617561851852	113	0	9	1
0.591642641851852	114	0	9	1
0.5916739117592593	114	0	9	1
0.5917496895370372	151	0	9	1
0.5916550803703705	114	1	9	1
0.5916392211111111	114	1	9	1
0.591728266388889	151	1	7	2
0.5916597677777778	114	0	9	1
0.5916694033333334	151	0	7	2
0.5919207830555556	151	1	7	2
0.5918616663888888	114	1	9	1
0.5917239307407407	113	1	9	1
0.5917346378703704	114	0	9	1
0.5917229069444445	113	0	9	1
0.5918928802777778	151	0	7	2
0.5917595226851853	151	1	7	2
0.5919866469444445	113	1	9	1
0.591819390462963	114	1	9	1
0.5917700890740741	311	4	7	2
0.5917662139814815	118	1	7	2
0.5919207673148149	114	0	9	1
0.5919207673148149	114	0	8	2
0.5920092673148148	113	0	9	1
0.5920092673148148	113	0	8	2
0.5917696019444444	114	1	9	1
0.5917696019444444	114	1	8	2
0.5918834941666666	113	1	9	1
0.5918834941666666	113	1	8	2
0.591768965462963	114	0	9	1
0.591768965462963	114	0	8	2
0.5919781034259259	114	1	9	1
0.5919781034259259	114	1	8	2
0.5918074223148149	114	0	9	1
0.5918074223148149	114	0	8	2
0.5918467786111111	113	0	9	1
0.5918467786111111	113	0	8	2
0.5918293353703703	113	1	9	1
0.5918293353703703	113	1	8	2
0.591864421574074	114	1	9	1
0.591864421574074	114	1	8	2
0.5918486038888888	114	0	9	1
0.5918486038888888	114	0	8	2
0.5918668126851852	113	0	9	1
0.5918668126851852	113	0	8	2
0.5918680301851852	114	1	9	1
0.5918680301851852	114	1	8	2
0.5918653644444445	114	0	9	1
0.5918653644444445	114	0	8	2
0.5920579089814815	113	1	9	1
0.5920579089814815	113	1	8	2
0.5919741599074074	113	0	9	1
0.5919741599074074	113	0	8	2
0.5919658737962963	114	1	9	1
0.5919658737962963	114	1	8	2
0.5919449330555555	114	0	9	1
0.5919449330555555	114	0	8	2
0.5921345386111111	114	1	9	1
0.5921345386111111	114	1	8	2
0.5919512927777777	114	0	9	1
0.5919512927777777	114	0	8	2
0.5920268006481482	113	1	9	1
0.5920268006481482	113	1	8	2
0.5919618891666667	114	1	9	1
0.5919618891666667	114	1	8	2
0.5921601636111111	113	0	9	1
0.5921601636111111	113	0	8	2
0.592044128425926	113	1	9	1
0.592044128425926	113	1	8	2
0.5922132145370371	114	0	9	1
0.5922132145370371	114	0	8	2
0.5919997160185185	113	1	9	1
0.5919997160185185	113	1	8	2
0.5926479734259259	113	0	9	1
0.5926479734259259	113	0	8	2
0.592756040462963	114	1	9	1
0.592756040462963	114	1	8	2
0.5926876709259259	114	0	9	1
0.5926876709259259	114	0	8	2
0.5929753765740741	113	1	9	1
0.5929753765740741	113	1	8	2
0.5927280033333334	113	0	9	1
0.5927280033333334	113	0	8	2
0.5931282441666668	113	1	9	1
0.5931282441666668	113	1	8	2
0.5928940923148149	113	0	9	1
0.5928940923148149	113	0	8	2
0.5929792658333334	114	1	9	1
0.5929792658333334	114	1	8	2
0.5931631423148149	114	0	9	1
0.5931631423148149	114	0	8	2
0.5932417487962963	113	1	9	1
0.5932417487962963	113	1	8	2
0.5932377062037038	113	0	9	1
0.5932377062037038	113	0	8	2
0.5931479247222222	113	1	9	1
0.5931479247222222	113	1	8	2
0.5932553831481482	113	1	11	2
0.5934988895370371	114	1	11	2
0.5933163950925926	113	0	11	2
0.5932611875925926	114	0	11	2
0.5932706163888889	113	1	11	2
0.5932734038888889	114	1	11	2
0.5935057682407407	114	0	11	2
0.5932904706481481	114	1	11	2
0.5933072987962963	108	1	11	2
0.593424739537037	115	1	10	1
0.5933094081481481	113	0	11	2
0.5932962236111111	107	1	11	2
0.5935404580555556	106	1	11	2
0.5933052812962963	109	0	11	2
0.5933178795370371	115	0	10	1
0.5933274331481482	114	0	11	2
0.5934844062037037	115	1	10	1
0.5933311920370371	116	1	10	1
0.5933603863888889	117	1	10	1
0.5933549168518519	107	0	11	2
0.5934186562037037	116	0	10	1
0.5933593262037037	116	1	10	1
0.5933593262037037	116	1	11	2
0.5933473402777778	307	3	10	1
0.5933683029629631	117	0	10	1
0.5933683029629631	117	0	11	2
0.5936027960185186	307	4	10	1
0.5933925978703705	117	1	10	1
0.5933925978703705	117	1	11	2
0.5933687723148149	115	0	10	1
0.5933687723148149	115	0	11	2
0.5933670963888888	314	3	11	2
0.5935129636111112	116	0	10	1
0.5935129636111112	116	0	11	2
0.593425215462963	309	3	10	1
0.5933899164814815	116	1	10	1
0.5933899164814815	116	1	11	2
0.5935816247222223	117	0	10	1
0.5935816247222223	117	0	11	2
0.5933882589814815	116	0	10	1
0.5933882589814815	116	0	11	2
0.5934142007407408	116	1	10	1
0.5934142007407408	116	1	11	2
0.5934246492592593	117	1	10	1
0.5934246492592593	117	1	11	2
0.5935096552777778	116	0	10	1
0.5935096552777778	116	0	11	2
0.5934406446296296	117	1	10	1
0.5934406446296296	117	1	11	2
0.5935419200925927	309	4	10	1
0.5937036867592593	314	4	11	2
0.5936241839814815	117	1	10	1
0.5936241839814815	117	1	11	2
0.5934773097222222	309	3	10	1
0.5934783165740741	117	0	10	1
0.5934783165740741	117	0	11	2
0.5936676062037037	116	1	10	1
0.5936676062037037	116	1	11	2
0.5936873580555556	116	0	10	1
0.5936873580555556	116	0	11	2
0.5935095475925927	116	1	10	1
0.5935095475925927	116	1	11	2
0.5935351566666667	309	4	10	1
0.5935310867592594	116	1	10	1
0.5935310867592594	116	1	11	2
0.5935283358333334	117	1	10	1
0.5935283358333334	117	1	11	2
0.5935394877777779	115	1	10	1
0.5937033126851852	114	1	11	2
0.5937915487962964	314	3	11	2
0.5935451052777778	114	0	11	2
0.5936680663888889	314	4	11	2
0.5937588025000001	116	0	10	1
0.5935488821296296	307	3	10	1
0.593557084074074	115	0	10	1
0.5936233775	114	1	11	2
0.5935803986111111	117	0	10	1
0.5935651962037037	114	0	11	2
0.5935754293518519	114	1	11	2
0.5936223330555556	114	0	11	2
0.5935998338888889	114	1	11	2
0.5936185856481482	114	0	11	2
0.5938778969444445	114	1	11	2
0.5936208692592593	115	1	10	1
0.5936208692592593	115	1	11	2
0.5936352934259259	116	1	10	1
0.5936352934259259	116	1	11	2
0.5936443395370371	114	0	11	2
0.5936392108333334	117	1	10	1
0.5936392108333334	117	1	11	2
0.5936475582407409	116	0	10	1
0.5936475582407409	116	0	11	2
0.593657453425926	118	1	11	2
0.5936513539814816	314	3	11	2
0.5938992367592594	115	0	10	1
0.5938992367592594	115	0	11	2
0.5937758210185186	314	4	11	2
0.5936908450925927	118	0	10	1
0.5936908450925927	118	0	11	2
0.5936667072222224	116	1	10	1
0.5936667072222224	116	1	11	2
0.5937708219444445	115	1	11	2
0.5938602099074074	109	1	11	2
0.5939188700925927	116	0	10	1
0.5939188700925927	116	0	11	2
0.5937068130555556	115	0	11	2
0.5937723099074076	117	0	10	1
0.5937723099074076	117	0	11	2
0.5937077899074076	109	0	11	2
0.5937279606481483	109	1	11	2
0.5937140258333334	117	1	10	1
0.5937259433333334	307	4	10	1
0.5939522552777778	117	0	10	1
0.593841879351852	114	1	11	2
0.5937465008333335	109	0	11	2
0.5937834702777779	117	1	10	1
0.5937834702777779	117	1	11	2
0.5939104423148149	114	0	11	2
0.5939133108333334	314	4	11	2
0.5948399302777778	106	1	12	1
0.5947596710185186	107	1	12	1
0.5947806515740741	103	1	13	2
0.5947605673148149	102	1	13	2
0.5949186015740741	313	3	13	2
0.5950093293518519	107	1	12	1
0.5948142506481482	103	0	13	2
0.5949011441666667	106	0	12	1
0.5948608710185185	107	0	12	1
0.5948031480555556	102	0	13	2
0.594801164537037	102	1	13	2
0.594835591388889	102	0	13	2
0.5948702156481481	102	1	13	2
0.594870892962963	313	4	13	2
0.5950500765740742	313	3	13	2
0.594888242962963	102	0	13	2
0.5948813635185186	102	1	13	2
0.594906970462963	313	4	13	2
0.5951205136111112	106	1	12	1
0.5948975926851853	102	1	13	2
0.5948986192592594	102	0	13	2
0.5950391145370372	106	0	12	1
0.5949043336111112	102	1	13	2
0.5949281822222223	103	1	13	2
0.594932417037037	106	1	12	1
0.5949808765740741	102	0	13	2
0.594935427962963	103	0	13	2
0.5949929265740741	106	0	12	1
0.5950047312037038	107	1	12	1
0.5950047312037038	107	1	13	2
0.5950048995370371	106	1	12	1
0.5950048995370371	106	1	13	2
0.5950444108333334	107	0	12	1
0.5950444108333334	107	0	13	2
0.5951158895370372	106	0	12	1
0.5951158895370372	106	0	13	2
0.5953166636111111	106	1	12	1
0.5953166636111111	106	1	13	2
0.5951376211111111	106	0	12	1
0.5951376211111111	106	0	13	2
0.5951341873148149	106	1	12	1
0.5951341873148149	106	1	13	2
0.5951631589814815	106	0	12	1
0.5951631589814815	106	0	13	2
0.5951497039814816	106	1	12	1
0.5951497039814816	106	1	13	2
